import_path,top_level,status,distributions,evidence,evidence_type
minidump.modules.memory_list,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.psapi,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.stack_walker,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.stacktrace,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.stackwalk,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.symsrv,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.symsrv.remotesrv,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.symsrv.symapi,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.symsrv.symweb,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.modules.thread,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.reader,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.stack,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.stacktrace,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.stackwalk,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.streams,minidump,resolved,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,file_metadata_exact
minidump.sym,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.symbol,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.symbols,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
minidump.sympath,minidump,resolved_top_only,"[""minidump""]",https://files.pythonhosted.org/packages/da/8b/3a148750e6d65f4fe6e249f6d0d6c497eeadd867a63ed69cee3fa17e7c83/minidump-0.0.24-py3-none-any.whl#sha256=9c016e35c8fe37c82a01b0a266f5416a0b0138934d92affb436ac2e72372bec6,subpath_unverified
mk,mk,unknown,[],,no_independent_evidence
mkdocs,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.build,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.comm,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.commands.build,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.commands.build.assets,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build.files,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build.js,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build.page,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build.static_files,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build.theme,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build.themes,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build_dir,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.build_site_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.doctor,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.doctor_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.gh_deploy,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.commands.gh_deploy_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.gh_pages,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.new,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.commands.new_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.serve,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.commands.serve_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.version,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.version_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.watch,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commands.watch_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.commandsj,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.config,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.config.base,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.config.config_options,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.config.defaults,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.config.load_config,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.config.parsing,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.config.validating,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.contrib.baseurls,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.contrib.git_revision_date_plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.contrib.i18n,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.contrib.redirects,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.contrib.search,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.exceptions,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.plugins,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.plugins.plugin,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.structure,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.structure.files,mkdocs,resolved,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,file_metadata_exact
mkdocs.structure.files.assets,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.structure.files.assets_file,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
mkdocs.structure.files.attachment,mkdocs,resolved_top_only,"[""mkdocs""]",https://files.pythonhosted.org/packages/22/5b/dbc6a8cddc9cfa9c4971d59fb12bb8d42e161b7e7f8cc89e49137c5b279c/mkdocs-1.6.1-py3-none-any.whl#sha256=db91759624d1647f3f34aa0c3f327dd2601beae39a366d6e064c03468d35c20e,subpath_unverified
